core_minus_lead_z,core_minus_lag_z,core_mean_z,lead_mean_z,lag_mean_z,iteration
-0.04539213620485625,0.1239022297515952,0.042049429654915975,0.08744156585977222,-0.08185280009667924,152
0.08456196187335684,0.058219839036578416,0.09412374276726146,0.009561780893904618,0.03590390373068304,153
-0.025877833969249323,-0.04061849139133786,0.0618215000166306,0.08769933398587992,0.10243999140796846,154
0.08882190421068904,-0.037141225353944644,0.04147982491378025,-0.04734207929690879,0.0786210502677249,155
-0.043093196986082175,-0.106026465033052,-0.07812697649911453,-0.035033779513032354,0.027899488533937478,156
0.05180795362048535,0.10269797409230091,0.11638167125228849,0.06457371763180314,0.01368369715998758,157
-0.08913949153838971,0.06991027737165229,-0.08466275104797599,0.004476740490413719,-0.15457302841962828,158
-0.07126824133660832,0.0328617194795895,0.020896627127382036,0.09216486846399036,-0.011965092352207461,159
-0.027175633705835076,-0.020863399431697245,-0.03893708332610606,-0.01176144962027099,-0.018073683894408818,160
-0.1294250033502864,-0.09835565751609215,-0.05446183310606568,0.07496317024422072,0.04389382441002647,161
-0.016839805500592647,0.10243341253242358,0.01048601923125805,0.027325824731850697,-0.09194739330116553,162
0.12130531856555439,0.05820145703675397,0.032618898328190274,-0.08868642023736412,-0.0255825587085637,163
-0.09308316613559808,-0.16177683254397973,-0.08938780674861709,0.0036953593869810024,0.07238902579536263,164
0.12894381473159514,0.036955942681530796,0.1416634377552561,0.012719623023660968,0.10470749507372532,165
-0.06895893601330796,-0.0659453872994512,0.0025864088639687938,0.07154534487727676,0.06853179616341999,166
-0.07837074520280267,0.017133207916720895,-0.018222712074572784,0.06014803312822988,-0.03535591999129368,167
-0.023499729205606272,-0.0881122811028176,-0.019116713942596338,0.0043830152630099355,0.06899556716022126,168
-0.07988661168362832,-0.014613022739429639,-0.06833829714220349,0.011548314541424833,-0.05372527440277385,169
-0.045308950490604946,-0.176853943605212,-0.03383045791497817,0.011478492575626779,0.14302348569023385,170
-0.21021184443712143,-0.21568622702651577,-0.13761031241639932,0.07260153202072211,0.07807591461011645,171
-0.09439673366120609,-0.08528281720907466,-0.04001996596493395,0.05437676769627214,0.0452628512441407,172
0.05632801605934199,-0.11263376249490756,-0.014539270125183227,-0.07086728618452522,0.09809449236972433,173
-0.11366994665674224,-0.08499956949421764,-0.05824300938110309,0.05542693727563914,0.02675656011311454,174
-0.13296696831996868,0.10080487203711604,-0.07009112855146322,0.06287583976850547,-0.17089600058857926,175
0.08783683535180664,0.1575818779665374,0.09628299931874312,0.008446163966936485,-0.06129887864779425,176
-0.16353993038993309,-0.06650113361923268,-0.05533531447220562,0.10820461591772745,0.011165819147027068,177
-0.09719261469607465,-0.028721618477848807,-0.041911189588874194,0.055281425107200466,-0.013189571111025387,178
-0.03667764090813933,-0.07229646067253528,-0.037668393256372446,-0.0009907523482331148,0.03462806741616283,179
0.13689273672715355,0.11233069464278825,0.09447250271585395,-0.042420234011299594,-0.017858191926934303,180
-0.10433268420336471,-0.18862467311933884,-0.1141585521059295,-0.009825867902564794,0.07446612101340934,181
0.007907699031422445,0.019466222043378854,-0.0389662183982197,-0.04687391742964214,-0.05843244044159855,182
0.06674783772927562,-0.02055780342107489,0.046054009924526164,-0.02069382780474945,0.06661181334560105,183
-0.05563388816709475,-0.034982671295966314,-0.04377026245509566,0.011863625711999086,-0.008787591159129346,184
-0.0035088888010763424,0.025271790002531675,0.029286722068310785,0.03279561086938713,0.004014932065779109,185
-0.0711732067609532,-0.04533131339714003,-0.08385890434304312,-0.012685697582089917,-0.03852759094590309,186
-0.13205206508263914,0.027910685639200232,-0.038284675006631734,0.0937673900760074,-0.06619536064583197,187
0.04932679345752955,0.1478294875845615,0.10749982988692626,0.05817303642939671,-0.04032965769763524,188
-0.007947477235481365,0.046977682637372134,0.03301103586549631,0.04095851310097767,-0.013966646771875826,189
-0.11181455239515115,-0.04297833733806863,0.028310150040291672,0.1401247024354428,0.0712884873783603,190
-0.2086779044577924,0.05394857558084297,0.02226928433826857,0.230947188796061,-0.0316792912425744,191
0.008334663926749468,0.06836074343369931,0.04573869451766697,0.0374040305909175,-0.022622048916032346,192
0.02887416070764793,0.11855638236504337,0.055777081351563736,0.026902920643915806,-0.06277930101347963,193
0.05679826330405108,-0.07930655108069644,-0.01892148352350678,-0.07571974682755786,0.06038506755718966,194
-0.0002159369556283125,-0.007653034354270852,-0.033313262667169816,-0.0330973257115415,-0.025660228312898964,195
0.07817479863635726,0.05238561101032973,0.02616963065524712,-0.05200516798111014,-0.02621598035508261,196
-0.04433798212546164,0.07623650261265846,0.0816524207679111,0.12599040289337274,0.005415918155252634,197
0.05477016337825842,0.06995755850788195,0.011588684290977277,-0.04318147908728114,-0.058368874216904676,198
-0.05512552681189279,-0.01244476575044974,-0.06363834075036724,-0.00851281393847445,-0.0511935749999175,199
0.009634985600773124,-0.1299182129075075,-0.02096931278088398,-0.030604298381657104,0.1089489001266235,200
0.124273055205391,0.08144121235202915,0.08706222629106908,-0.037210828914321925,0.005621013939039926,201
0.09108647357780017,-0.026976027176432903,0.05079235552111245,-0.04029411805668772,0.07776838269754535,202
0.14332259483017912,-0.00010477578006416743,0.03367756072853405,-0.10964503410164508,0.033782336508598215,203
0.11073964739980854,0.23812238871213753,0.16167366339442846,0.050934015994619906,-0.07644872531770906,204
0.10988119898858369,0.05943810387458705,0.02867518089626249,-0.0812060180923212,-0.03076292297832456,205
0.10863444619365217,-0.07548811943834609,0.0488306366918895,-0.05980380950176268,0.12431875613023559,206
-0.16302556607589203,-0.21686483366929227,-0.12572435456221748,0.037301211513674534,0.09114047910707479,207
0.01791443537400391,-0.0009530457604733644,-0.022386968313822815,-0.040301403687826726,-0.02143392255334945,208
-0.014837744693782254,0.06402295959753672,0.06475567636961875,0.079593421063401,0.0007327167720820375,209
-0.22684529237488568,-0.09817420637261873,-0.13206969342358119,0.0947755989513045,-0.033895487050962465,210
-0.0671146018923243,-0.014231137595742696,-0.10502286109533827,-0.03790825920301399,-0.09079172349959558,211
-0.006046194203895307,-0.037451554711365354,-0.005734299171303411,0.0003118950325918962,0.031717255540061946,212
0.030532223527179547,0.21001678960054707,0.15803339295816674,0.1275011694309872,-0.05198339664238033,213
0.015775762851183275,0.048574400395503696,0.09735514912087155,0.08157938626968828,0.048780748725367855,214
0.01695710072033268,0.09442531763130535,-0.0020203685596108,-0.018977469279943482,-0.09644568619091615,215
-0.04466120916519247,0.023906790273517543,-0.0015052175321827762,0.0431559916330097,-0.02541200780570032,216
-0.08225313020014541,-0.13577707021481467,-0.08055699193200573,0.0016961382681396733,0.05522007828280892,217
-0.056786359763435046,-0.0877211312015872,-0.04750047639778296,0.009285883365652087,0.04022065480380423,218
-0.019091132799051266,0.039956186559019724,0.06892307927769083,0.0880142120767421,0.028966892718671106,219
0.037306061643651675,0.03602082591099545,0.017594644817238037,-0.019711416826413638,-0.01842618109375742,220
-0.07751517593382679,0.025968047407926936,-0.044129144686626126,0.033386031247200666,-0.07009719209455306,221
0.12919555748164563,0.04500030873103115,0.08095839107006961,-0.04823716641157601,0.03595808233903846,222
-0.027230868791816208,-0.04024479220042232,-2.6018210827206127e-05,0.027204850580989003,0.040218773989595114,223
0.21097279349533576,0.13985559811416062,0.17701939391108634,-0.03395339958424942,0.03716379579692572,224
0.15365149520833946,0.09794263836340197,0.027433019195523038,-0.1262184760128164,-0.07050961916787894,225
-0.07067599340988792,-0.12410021845101124,-0.06435815943080889,0.006317833979079029,0.05974205902020236,226
-0.043751617133330936,-0.10084830831818772,-0.0657616507429351,-0.02201003360960416,0.03508665757525264,227
-0.11446046169494294,-0.06776474158343637,-0.09067642283497793,0.02378403885996501,-0.022911681251541558,228
0.08310536118270395,0.03517583738451898,0.02979781974499724,-0.053307541437706704,-0.005378017639521738,229
0.006012552598069966,0.03157985715257565,-0.03148573888336162,-0.037498291481431585,-0.06306559603593727,230
-0.10881753551853748,0.05852076408556408,-0.05802623499950089,0.050791300519036596,-0.11654699908506497,231
-0.16675877072898104,-0.09732499369886952,-0.10041847682556053,0.0663402939034205,-0.0030934831266910077,232
-0.03519173286004079,-0.10310210744290386,-0.10799855121835902,-0.07280681835831823,-0.004896443775455165,233
0.08450645578110058,-0.05133033578578566,-0.02038175277292439,-0.10488820855402498,0.030948583012861266,234
0.02343645104779892,0.021062238483751515,-0.042238847189554236,-0.06567529823735316,-0.06330108567330575,235
0.11615604421491767,0.03578676084180493,0.009693440341734944,-0.10646260387318272,-0.02609332050006999,236
-0.06415968263595392,-0.1006600907622135,-0.04225586070676369,0.02190382192919023,0.058404230055449806,237
0.07307414614786782,-0.06881973235484598,0.05909376207947301,-0.013980384068394814,0.127913494434319,238
0.048434316747432746,0.03400046936996707,-0.023878865964738316,-0.07231318271217106,-0.057879335334705385,239
0.06251369410452717,0.19992882119434385,0.15771809181766028,0.0952043977131331,-0.04221072937668356,240
0.07690685967132065,0.07277403245247288,0.07710492323665591,0.0001980635653352563,0.004330890784183033,241
0.02640835737780295,-0.03618742708942266,-0.011581985556071152,-0.0379903429338741,0.024605441533351508,242
-0.057170933914071985,0.007254805151459827,-0.04908366007728566,0.008087273836786325,-0.056338465228745485,243
0.18105987954119251,0.12711055874802885,0.11447941465950386,-0.06658046488168867,-0.012631144088524992,244
0.009333353966623112,0.012547733503373924,-0.0035540072623216454,-0.012887361228944757,-0.01610174076569557,245
-0.031181341636887003,-0.21575047034570827,-0.13266892643588207,-0.10148758479899507,0.08308154390982618,246
0.01234789971337065,0.2027496941839499,0.09924729361735718,0.08689939390398653,-0.1035024005665927,247
0.13337330526948404,0.2265253842610118,0.11424996952297779,-0.019123335746506244,-0.112275414738034,248
-0.00900002522950663,0.009406985294131628,-0.04527705926613906,-0.036277034036632426,-0.054684044560270685,249
-0.09097423529843542,0.015090711494679698,-0.01469736056099171,0.07627687473744371,-0.029788072055671407,250
0.03897125072825944,-0.04123003490318452,0.031274602942679135,-0.007696647785580303,0.07250463784586365,251
-0.1039724861514626,0.03921031120846993,-0.04182937990597903,0.06214310624548357,-0.08103969111444896,252
0.07912940843029723,0.03226421513335964,0.0835532578269683,0.004423849396671082,0.051289042693608664,253
-0.12181960602053776,-0.11886539616326791,-0.1520398996888268,-0.030220293668289048,-0.03317450352555889,254
0.021190291518877614,0.022049463084684362,0.06338413249551132,0.04219384097663371,0.04133466941082696,255
-0.05227452103722176,0.06240177049063684,0.00869559924392281,0.06097012028114457,-0.05370617124671403,256
-0.005874998530753864,-0.060954052140728764,0.004246549794752247,0.010121548325506111,0.06520060193548101,257
-0.07253873572974977,-0.06555471817383249,-0.04428252249371513,0.028256213236034642,0.021272195680117362,258
0.00021398560336924333,-0.013786432973214496,0.045656319724686686,0.04544233412131744,0.05944275269790118,259
0.03507688825494,-0.07953100929231618,-0.017160473789396353,-0.052237362044336356,0.062370535502919836,260
-0.057107145995751084,-0.10364229529504906,-0.06203008407502615,-0.0049229380792750665,0.04161221122002292,261
0.06408550656521972,0.21112391412836362,0.10032484979939482,0.03623934323417511,-0.11079906432896881,262
0.1198525119085819,0.008535834641813785,0.03780355932727306,-0.08204895258130883,0.029267724685459278,263
0.05203610796616085,0.1287874960053625,0.04264929024931922,-0.009386817716841635,-0.08613820575604328,264
-0.17962694036542826,-0.11556963531348438,-0.1517686358172086,0.027858304548219675,-0.03619900050372422,265
-0.03839689674715469,0.0654096937284439,-0.0014849077820668708,0.03691198896508782,-0.06689460151051077,266
-0.13684660580197452,0.14917574720063775,-0.009508386480455338,0.12733821932151917,-0.1586841336810931,267
-0.15629405790333398,-0.14752125022414414,-0.15129945680326562,0.004994601100068359,-0.003778206579121479,268
0.19264944344399523,0.2584992303846768,0.13299642213703464,-0.05965302130696059,-0.12550280824764218,269
0.0909547701697286,0.08967174968883193,0.06568972933010336,-0.025265040839625233,-0.02398202035872856,270
-0.14173170473533378,-0.12335354241734836,-0.04723144879235628,0.09450025594297749,0.07612209362499207,271
-0.006790341639612882,0.02490730397203553,0.04021749543566614,0.04700783707527902,0.01531019146363061,272
-0.01850812419000863,-0.0751004014262866,-0.041268849390554356,-0.022760725200545725,0.03383155203573224,273
0.08560679268223072,-0.021149578435209204,0.03209568317752571,-0.05351110950470501,0.053245261612734913,274
0.05443090695635146,0.06514291799689235,0.030063540489925634,-0.024367366466425823,-0.03507937750696672,275
0.0879194157741836,0.04110457938203423,0.0229323078445395,-0.0649871079296441,-0.018172271537494733,276
-0.1097866477504932,-0.12700746966081977,-0.13760238688787663,-0.027815739137383434,-0.010594917227056846,277
-0.10203036987069006,0.0012878902180035665,-0.03010984411702388,0.07192052575366617,-0.03139773433502745,278
